Teeth,Gingivitis,Turmeric,Brush your teeth. Rinse thoroughly. Apply the turmeric gel to your gums. Let the gel sit for 10 minutes. Swish water around your mouth to collect all the gel. Spit the water out. Repeat two times a day.
Teeth,Gingivitis,Guava Leaves,Crush five to six tender guava leaves with a mortar and pestle. Add the crushed leaves to 1 cup of boiling water. Simmer for 15 minutes. Allow the solution to cool and add a small amount of salt. Swish the lukewarm mouthwash in your mouth for up to 30 seconds. Spit out the solution. Repeat two to three times per day.
Teeth,Gingivitis,Lemongrass Essential Oil,Dilute two to three drops of lemongrass essential oil in a cup of water. Swish the solution in your mouth for up to 30 seconds. Spit out the solution. Repeat two to three times per day.
Teeth,Gingivitis,Cloves,"Mince about 1 teaspoon of cloves. Dip a damp cotton ball into the minced cloves, getting as much as you can onto the cotton ball. Gently rub the clove-covered cotton ball onto your gums. Let the cloves sit on your gums for about a minute. Swish water around your mouth to collect all the cloves. Spit the clove water out."
Teeth,Gingivitis,Arimedadi Oil,Put 1 to 2 teaspoons of Arimedadi oil into your mouth. Swish the oil around your mouth for 20 to 30 minutes. Be careful not to let the oil touch the back of your throat. Spit the oil out after the time is up. Rinse your mouth with water. Spit the water out. Drink a full glass of water. Brush your teeth.
Teeth,Gingivitis,Coconut Oil,Put 1 to 2 teaspoons of fractionated coconut oil (which is liquid at room temperature) into your mouth. Swish the oil around your mouth for 20 to 30 minutes. Be careful not to let the oil touch the back of your throat. Spit the oil out after the time is up. Rinse your mouth with water. Spit the water out. Drink a full glass of water. Brush your teeth.
Teeth,Gingivitis,Mouth Rinse,Swish the juice in your mouth for 30 seconds. Spit out the solution. Repeat two to three times per day.
Teeth,Toothache and Mouth Pain,Raw Onion,"At the first sign of a toothache, chew raw onion for a few minutes to relieve the pain. If you are not able to chew it, place a piece of raw onion directly on the bad tooth or gum."
Teeth,Toothache and Mouth Pain,Vanilla Extract,Dip a cotton swab in vanilla extract and dab it on the affected area. Do this a few times a day until you get relief.
Teeth,Toothache and Mouth Pain,Cloves,"Grind two whole cloves. Mix it in a little olive oil or any vegetable oil and apply on the affected tooth. Another option is to dab a cotton ball in clove oil and rub it directly on the sore tooth. Or, you can mix a few drops of clove oil in half a glass of water and use it as a mouth rinse."
Teeth,Toothache and Mouth Pain,Garlic,"Mix a crushed garlic clove (or garlic powder) with some table salt or black salt and apply it directly on the affected tooth to alleviate the pain. If you prefer, you can chew one or two cloves of garlic to get relief. Repeat this natural treatment for a few days."
Teeth,Toothache and Mouth Pain,Pepper,Mix equal amounts of pepper and common salt with a few drops of water to form a paste. Apply the paste directly on the affected tooth and allow it to sit for a few minutes. Do this daily for several days.
Teeth,Toothache and Mouth Pain,Salt Water Gargling,Mix half a spoon of common salt in a glass of hot water and use it to rinse your mouth thoroughly. It will help reduce swelling and inflammation and fight the bacteria that cause infection.
Teeth,Toothache and Mouth Pain,Asafoetida,"Simply add a pinch or one-half teaspoon of powdered asafoetida to two teaspoons of lemon juice and then warm it slightly. Use a cotton pad to apply the solution on the affected area. This will give you quick relief from the pain. Alternatively, asafoetida fried in clarified butter can be put in the tooth cavity for instant relief."
Teeth,Toothache and Mouth Pain,Guava Leaves,Simply chew one or two tender guava leaves until the juice starts working on the affected tooth. You can also use raw spinach leaves in the same way. Another remedy is to put four to five guava leaves in water and boil it. Allow the solution to cool to a warm temperature and add some salt. Use the solution as a mouthwash.
Teeth,Toothache and Mouth Pain,Peppermint Tea,"To ease toothache or other mouth pain, make a tea by boiling 1 tablespoon fresh peppermint in 1 cup water and adding a little salt. Peppermint is an antiseptic and contains menthol, which relieves pain when applied to skin surfaces."
Teeth,Toothache and Mouth Pain,Wheatgrass,"Wheatgrass has natural antibacterial properties that will help fight tooth decay and relieve toothache. Extract the juice of wheatgrass and use it as a mouthwash. It will absorb toxins from the gums, reduce the growth of bacteria and keep the infection under control. If you wish, you can simply chew on wheatgrass."
Teeth,Toothache and Mouth Pain,Ice Cubes,"Wrap a small ice cube in a thick cotton cloth. Hold it on your cheek near the aching tooth for a few minutes. If you have exposed nerves, contact with the cold can cause more pain. An acupressure technique that can ease tooth pain is to rub an ice cube between your index finger and thumb for a few minutes."
Teeth,Yellow Teeth,Strawberries,"Grind a few strawberries into a paste. Rub the paste on your teeth gently. If done twice daily for a few weeks, the yellow tinge on your teeth will vanish. Another option is to mix the pulp of one strawberry with one-half teaspoon of baking soda and spread the mixture onto your teeth and let it sit for a few minutes. Rinse out your mouth and brush your teeth with toothpaste to get rid of any residue."
Teeth,Yellow Teeth,Baking Soda,"Mix a quarter teaspoon of baking soda with a little toothpaste. Brush your teeth with this gritty mixture and rinse with warm water. Use it once or twice a week. Alternatively, you can combine baking soda with lemon juice, white vinegar, or hydrogen peroxide. You can make a whitening mouthwash by mixing one tablespoon of baking soda and one and a half teaspoons of hydrogen peroxide with one cup of cold water. Rinse with the mouthwash two or three times a day. You can also scrub your teeth gently for at least two minutes with diluted baking soda. Do this twice in the first week, and then every 15 days. It is essential to note that excess use of baking soda can strip your teeth of its natural enamel."
Teeth,Yellow Teeth,Lime,Mix salt with finely powdered rind of lime. Use this as tooth powder frequently.
Teeth,Yellow Teeth,Charcoal Powder,Mix some charcoal powder with your regular toothpaste and gently brush your teeth. Do this twice daily to make your teeth sparkling white.
Teeth,Yellow Teeth,Lemon Juice,Mix together a few drops of lemon juice and some salt. Apply the mixture on the stained teeth and rub the paste vigorously over your teeth and gums. Leave it on for a few minutes and then rinse your mouth thoroughly with water. Do this twice daily for about two weeks to get rid of tartar and the yellow tinge.
Teeth,Yellow Teeth,Basil Leaves,"Put a few leaves of holy basil in the sun for a few hours. When the leaves are dry, grind them into powder form. Mix the powder with your regular toothpaste and brush your teeth. Another option is to make a paste of holy basil leaves and mustard oil and then use it to clean your teeth."
Teeth,Yellow Teeth,Orange Peel,"Rub orange peel over your teeth every night before going to sleep. The vitamin C and calcium in the orange peel will combat the microorganisms throughout the night. Do this for a few weeks and you will notice effective results. If fresh orange peel is not available, you can use dried orange peel powder."
Teeth,Yellow Teeth,Apples,"Try to eat one or two apples daily to get rid of yellow stain accumulated on your teeth. Chew it thoroughly so that the acidic nature of the apple and its fibre-rich rough flesh get ample time to work on your teeth. You can also eat other crunchy food items such as raw carrots, cucumbers and broccoli."
Teeth,Yellow Teeth,Salt,You can use common salt regularly each morning as a tooth powder instead of toothpaste. Another option is to mix common salt with charcoal and brush your teeth with it regularly. You can also mix common salt with baking soda and gently rub it on your teeth.
Teeth,Yellow Teeth,Morgosa Twigs,You can use margosa twigs as a toothbrush to brush your teeth. Chewing margosa branches also helps tackle teeth problems and remove yellow discoloration. You can also mix margosa oil with your regular toothpaste and then brush your teeth.
Throat,Cough,Raw Honey,"Add 1 tablespoon of raw honey to a glass of warm water or milk and drink it slowly. Repeat a few times a day. This drink will have a soothing effect on the throat. Alternatively, mix equal quantities of honey, ginger juice, and pomegranate juice. Consume 1 tablespoon of this mixture 2 or 3 times a day. Before going to bed, consume 1 to 2 teaspoons of raw honey with a little cinnamon powder."
Throat,Cough,Salt Water Gargling,Add 1 teaspoon of salt to 1 cup of warm water. Stir it until the salt mixes in properly. Gargle with this water 2 or 3 times a day.
Throat,Cough,Ginger,Cut fresh ginger into small slices and crush them slightly. Put them in a cup of water and bring it to a boil. Drink it 3 or 4 times a day. Another option is to chew fresh raw ginger on and off throughout the day.
Throat,Cough,Oregano Tea,"Drink 2 to 3 cups of oregano tea daily. To make the tea, soak 3 teaspoons of oregano in 1 cup of hot water for 5 to 10 minutes. Strain it, add honey to taste and drink it. Alternatively, consume 1 tablespoon of juice extracted from fresh oregano leaves a few times a day."
Throat,Cough,Garlic,"Eat a clove of crushed garlic mixed with some honey 2 or 3 times a day. Also, add 1 tablespoon of chopped garlic to a pot of boiling water. Cover your head with a towel and inhale the vapor."
Throat,Cough,Lemon Juice,Mix 2 tablespoons of lemon juice with 1 tablespoon of honey. Drink this healthy syrup several times a day. Another way to use lemons is to drink hot lemonade a few times a day.
Throat,Cough,Turmeric,Roast turmeric root and grind it into a smooth powder. Mix 1 tablespoon of raw honey and half teaspoon of turmeric powder. Take it twice daily until you feel better. Another option is to drink a glass of warm milk mixed with half teaspoon of turmeric powder twice a day.
Throat,Cough,Garlic,"Soak 3-4 cloves of garlic in a cool, dark place for 2 weeks. Use several drops at a time, several times a day for coughs or asthma. Garlic is an exceptional cleanser for the body and has antimicrobial action like other antibiotics."
Throat,Sore Throat (Throat Infection,Apple Cider Vinegar,"Add one tablespoon of apple cider vinegar and one teaspoon each of lemon juice and honey to a cup of warm water and drink it slowly. Do it two or three times a day. Soon you will get relief from the pain and inflammation, You can also make a gargle solution with apple cider vinegar. Mix one teaspoon of salt and one tablespoon of apple cider vinegar in one cup of warm water, Gargle with it several times a day."
Throat,Sore Throat (Throat Infection,Dried Marshmallow Root,"Add one tablespoon of dried marshmallow root to one cup of boiling water and soak it for about half an hour. Strain the solution, add some honey and drink it. You can have three cups of this herbal tea in a day."
Throat,Sore Throat (Throat Infection,Cinnamon and Black Pepper,Add one teaspoon each of cinnamon powder and black pepper powder to a glass of warm water. You may also add cardamom. Strain the solution and gargle with it two to three times a day. Another option is to mix a few drops of cinnamon oil and one teaspoon of pure honey. Eat this two times a day to get relief from the pain and inflammation associated with a sore throat.
Throat,Sore Throat (Throat Infection,Slipper Elm,"Add one teaspoon of the inner bark of slippery elm to two cups of boiling water. Let it soak for a few minutes, and then strain the solution. Drink it slowly while it is still warm. In fact, you can use this solution for the treatment of any kind of respiratory illness or laryngitis. If the herb is not available, you can also buy slippery elm in capsule form from any drug store"
Throat,Sore Throat (Throat Infection,Honey,"Add one to two tablespoons of honey to one cup of hot water and drink it several times a day. You can also add honey to your favourite cup of herbal tea. Before going to bed, eat one teaspoon of honey as it will give you soothing relief and help you sleep."
Throat,Sore Throat (Throat Infection,Fenugreek Seeds,Add two tablespoons of fenugreek seeds to six cups of water. Boil it for about half an hour. Allow it to come to room temperature and then strain it. Gargle with this solution three or four times a day.
Throat,Sore Throat (Throat Infection,Garlic,"Eat a raw garlic clove daily to release the chemical known as allicin that helps kill the bacteria may be causing the sore throat. Alternatively, you can use garlic oil. Add a few drops of garlic oil to one-fourth cup of water and gargle with it once daily. Also try to eat garlic in raw and cooked form, If you do not like the taste, you can take garlic pills."
Throat,Sore Throat (Throat Infection,Lime Juice and Honey,Mix 1 teaspoon of lime juice and 1 tablespoon honey. Swallow tiny amounts slowly 2-3 times a day.
Throat,Sore Throat (Throat Infection,Salt Water Gargling,"Mix one-half teaspoon of salt in a glass of warm water. If you do not like the salty taste, add a small amount of honey. Gargle with the solution, Do not swallow it. Spit the water out after gargling. Do this at least four times a day for best results."
Throat,Sore Throat (Throat Infection,Turmeric,"Mix one-quarter teaspoon of turmeric powder into a glass of warm water. Drink it slowly in the morning on an empty stomach. Do this once daily for three or four days. Alternatively, you can add one teaspoon of turmeric powder and one teaspoon of ground black pepper to a glass of warm milk and drink it before going to bed. You can also gargle with turmeric to soothe a bad throat. Add one-half teaspoon of turmeric powder and one-half teaspoon of salt to a glass of warm water and mix it well. Gargle with this mixture twice daily."
Throat,Sore Throat (Throat Infection,Lemonade with Honey,"Try hot lemonade with honey. Mix the juice from hall a lemon and one teaspoon of honey in one cup of warm water. Sip it slowly. Another option is to gargle with freshly pressed lemon juice diluted with an equal amount of warm water. You can also take half a lemon and sprinkle salt and pepper over it. Slowly lick the lemon,"
Throat,Tonsillitis,Basil Leaves,"Add 10 to 12 basil leaves to one and one-half cups of water. Boil for 10 minutes. Strain and add the juice from one lemon to the solution. Optionally, add one teaspoon of honey to sweeten it. Drink this three times a day for two to three days."
Throat,Tonsillitis,Cinnamon Powder,Add one teaspoon of cinnamon powder to a glass of hot water. Mix in two teaspoons of honey. Sip on it slowly while it is still warm. Drink it two or three times a day for one week.
Throat,Tonsillitis,Slipper Elm,"Add one teaspoon of the inner bark of slippery elm to two cups of boiling water. Allow it to soak for five minutes, and then strain the solution. Drink it slowly while it is still warm twice daily for a few days. Alternatively, mix three teaspoons of the powdered bark of slippery elm, one teaspoon of cayenne pepper powder, two teaspoons of honey and four teaspoons of warm water. Take one teaspoon of this mixture at regular intervals for two to three days."
Throat,Tonsillitis,Turmeric Water Gargling,"Add one teaspoon of turmeric powder to a glass of hot water or salt water. Gargle with this mixture several times a day, and especially before going to bed. It will help get rid of the inflammation and soreness. Alternatively, you can add one teaspoon of turmeric powder and a pinch of ground black pepper to a glass of warm milk. Drink it at night for two to three days to speed up the healing process."
Throat,Tonsillitis,Fenugreek Seeds,"Add two tablespoons of fenugreek seeds to two to three cups of water. Allow it to simmer for 30 minutes. Strain and let it cool. Gargle with it for at least 30 seconds, and then spit it out. Repeat twice daily until your tonsillitis goes away."
Throat,Tonsillitis,Mint Leaves,"Boil one glass of water with a handful of mint leaves. Allow it to boil until the water is reduced to half the quantity. Strain it, add one teaspoon of honey and drink it while it is still warm. Drink this soothing drink two or three times a day for a few days. You can also gargle with mint-flavoured mouthwash several times a day for as long as you have tonsillitis."
Throat,Tonsillitis,Dried Figs,"Boil three dried figs in water and mash them. Eat it with one tablespoon of honey two or three times a day for several days. Alternatively, boil and mash some fresh figs. Mash the figs in the water you have used for boiling them. Apply this paste on the outer part of your throat. Allow it to air dry, and then rinse it off with warm water. Repeat once daily to relieve pain from tonsillitis."
Throat,Tonsillitis,Lemon and Honey,"In a glass of lukewarm water, add the juice from one lemon, a pinch of salt and one teaspoon of honey. Drink it slowly, twice daily for a few days. Alternatively, you can sprinkle a little salt and pepper on a slice of lemon, and then suck on the lemon slice. It will help force the phlegm out of your throat. Do it two or three times a day for several days."
Throat,Tonsillitis,Carom Seeds,"In a pan, heat one-fourth teaspoon of carom seeds until they are brown. Add a pinch of turmeric powder and stir for a few seconds, then add one cup of warm milk and mix well. Remove from heat. Enjoy the drink while it is still warm. Drink it twice daily for two to three days."
Throat,Tonsillitis,Salt Water Gargling,Mix one teaspoon of table salt in a cup of warm water. Gargle with the solution. Do not swallow it. Spit the water out after gargling. Repeat this as often as possible for speedy recovery.
Stomach,Acidity,Ginger Juice,A spoonful of ginger juice taken two to three times a day can provide relief from acidity.
Stomach,Acidity,Cinnamon Tea,Add half a teaspoon of cinnamon powder in a cup of water. Bring it to a boil and then allow it to soak for a few minutes. Drink this cinnamon tea two to three times a day.
Stomach,Acidity,Jaggery,"After each meal, suck on a small piece of jaggery until acidity subsides. This remedy is not suitable for people who have diabetes."
Stomach,Acidity,Cumin Seeds (Boiled),"Boil one teaspoon of cumin seeds in a cup of water, strain it and then drink the water after your meal."
Stomach,Acidity,Basil Leaves and Honey,"Boil three to five basil leaves in a cup of water and then let it simmer for a few minutes. You can sweeten this basil tea with honey. Do not add milk, though. Sip it frequently."
Stomach,Acidity,Aniseed,Chew some aniseed after eating a heavy or spicy meal.
Stomach,Acidity,Cloves,Chew two to three cloves thoroughly so that the juices are released into your system.
Stomach,Acidity,Coconut Water,Drink coconut water 3-4 times a day.
Stomach,Acidity,Buttermilk,Drink plain buttermilk several times a day until you get relief. Mix in a little black pepper or one teaspoon of ground coriander leaves for best results.
Stomach,Acidity,Ginger,During acidity just chew a slice of fresh ginger.
Stomach,Acidity,Basil Leaves - Raw,Eat some basil leaves at the first sign of acid upset. Be sure to chew them thoroughly.
Stomach,Acidity,Cloves and Cardamom,Eating crushed cloves and cardamom mixed in equal amounts can help minimize acid trouble and freshen bad breath that often accompanies this problem.
Stomach,Acidity,Chaas with Fenugreek Seeds,"Grind half to one teaspoon of fenugreek seeds with a little water to make a paste. Mix it in a glass of plain buttermilk, also called chaas, and consume it to relieve stomachache caused by acidity."
Stomach,Acidity,Fruits,Have a plateful of watermelon and/or cucumber every hour.
Stomach,Acidity,Multi Seed Powder,"Mix one teaspoon each of coriander seed powder, cumin seed powder, fennel seed powder and some sugar in one-half cup of water. Drink it on an empty stomach."
Stomach,Acidity,Ginger (Boiled),"Put some fresh ginger slices in a cup of boiling water, let it steep for a few minutes and then drink it."
Stomach,Acidity,Cold Milk,Simply drink a glass of cold milk to prevent or soothe acidity problems.
Stomach,Acidity,Apple Cider Vinegar,"Simply mix one or two teaspoons of raw, unfiltered apple cider vinegar in a cup of water. Drink it once or twice a day. You can also drink it before meals."
Stomach,Acidity,Cumin Seeds (Crushed),Slightly crush some roasted cumin seeds and stir it into a glass of water. Drink it after every meal.
Stomach,Acidity,Fennel Seeds,Soak one or two teaspoons of fennel seeds in a cup of hot water. Strain and drink it a few times a day.
Stomach,Bloating,Pumpkin,"Adding just one cup of pumpkin to your meals can help create a smooth digestive flow and reduce gas. You can steam, bake or broil it, or include it as an ingredient in your recipes."
Stomach,Bloating,Chamomile Tea,Bring one cup of water to a boil. Pour it into a cup containing one chamomile tea bag. Cover and let it steep for 10 minutes. Squeeze out the tea bag and add some lemon juice or honey as desired. Sip the tea slowly. Have this tea two or three times a day between meals.
Stomach,Bloating,Fennel Seeds,Chew on a few fennel seeds after eating a big meal. Add one teaspoon of fennel seeds to 1 cup of hot water. Cover and allow it to soak for 5 to 10 minutes. Strain it. Have this tea two or three times a day.
Stomach,Bloating,Bananas,"If you eat bananas regularly, you can eliminate bloating. You can eat them as a snack or add them to fruit salads and baked desserts."
Stomach,Bloating,Caraway Seeds,"If you suffer from frequent bloating, chew a pinch of caraway seeds several times throughout the day. If the taste of raw caraway seeds is too strong for you, try some caraway crackers. Alternatively, you can brew crushed caraway seeds to make a tea."
Stomach,Bloating,Ginger Tea,Place five to six thick slices of ginger in a cup and pour boiling water into the cup. Cover the cup and let it steep for about 10 minutes. Add a little honey and lemon juice to it and then drink it up to three times a day. Another option is to eat one teaspoon of fresh grated ginger before meals. You can also grate ginger root and sprinkle it on your food. Adults can opt to take 0.25 to 1 g of powdered ginger root daily.
Stomach,Bloating,Peppermint Leaves,You can chew on fresh peppermint leaves for relief from bloating. Another option is to steep a peppermint tea bag in hot water for about 10 minutes and drink two to three cups of this tea a day.
Stomach,Constipation (Adults),Fresh Juices,"Along with water, you can also drink fresh vegetable juice and fruit juice throughout the day. Avoid alcoholic beverages and caffeine, as both cause dehydration and can make your condition worse."
Stomach,Constipation (Adults),Honey and Lemon Juice,"Consume two teaspoons of honey three times a day. You can also mix one tablespoon each of honey and lemon juice in a glass of warm water. Drink it every morning on an empty stomach. Mix 1 tablespoon of honey with half or 1 tablespoon of raw, unfiltered apple cider vinegar. Take it 15 to 30 minutes before meals in order to prepare the digestive system for digestion."
Stomach,Constipation (Adults),Ginger Tea,Drinking ginger tea will help start a bowel movement.
Stomach,Constipation (Adults),Black Liquorice Sticks,Eat a few black liquorice sticks.
Stomach,Constipation (Adults),Grapes,"Eat a small bowl of grapes or half a glass of fresh grape juice daily. Another option is put 10 to 12 dry seedless grapes in milk, boil it for a few minutes and drink the solution in the evening. This remedy works great for young children who have constipation and to prevent future episodes of it. If fresh grapes are not available, then eat raisins soaked in water for a day or two. You must eat the soaked raisins along with water on an empty stomach in the morning. Note: Grapes is not a good option for those who are diabetic due to its high sugar content."
Stomach,Constipation (Adults),Blackstrap Molasses,"Eat one teaspoon of blackstrap molasses before going to bed. If you do not like the taste, you can mix it with milk, fruit juice or prune juice. If the problem persists, Increase the dosage to one to two tablespoons. Another rernedy is to mix two to three tablespoons of molasses with an equal amount of peanut butter and eat it in the morning. As molasses contains high calories, you must not follow these remedies on a daily basis."
Stomach,Constipation (Adults),Lemon Juice,"Extract the juice of half a lemon and add it to a glass of warm water. You can also add a pinch of rock salt or one-half teaspoon of table salt and a little honey to it. Drink this nutritious lemon water first thing in the morning on an empty stomach. You can also drink a glass of this tasty drink in the evening. Follow this remedy daily to treat constipation within a few days. Alternatively, take 1 or 2 tablespoons of freshly squeezed lemon juice along with a pinch of salt daily for a few days to get relief from constipation and cleanse your system."
Stomach,Constipation (Adults),Flaxseeds,"Grind 1 tablespoon of flaxseeds in a coffee grinder. Mix the powdered flax seed with 1-2 cups of water and allow it to rest for 15 minutes before drinking. Drink the water daily before going to bed. In the morning, your bowel movement will be much better. Alternatively, you can simply eat two to three tablespoons of ground flaxseeds with a glass of water. Note: When you eat flaxseeds, please drink a lot of water as it can cause abdominal discomfort."
Stomach,Constipation (Adults),Plums/Prunes,Have 1-2 plums daily if you don't have prunes or have 3 to 4 prunes daily. Blend 2-3 prunes in some warm flax or almond milk and drink at night for extra fibre and relief from constipation. Take 3-4 chopped prunes and have it with a cup whipped yogurt daily.
Stomach,Constipation (Adults),Castor Oil,"Simply swallow one to two teaspoons of beneficial castor oil on an empty stomach. To improve the taste, you can take it with a fruit juice like orange juice. Within a few hours, you will notice a huge Improvement in your condition. Note: Castor oil can be toxic when taken in large doses. It can cause abdominal cramping when stimulating a bowel movement. You must not repeat this remedy for a prolonged period as it can cause side effects."
Stomach,Constipation (Adults),Fennel Seeds,"Take one cup of fennel seeds and dry roast them. Then, grind them and sieve the mixture. Store this tasty and digestive powder in a jar. Take half a teaspoon of this powder daily with warm water."
Stomach,Constipation (Adults),Almonds and Figs,Take two to three almonds and dried figs. Soak them in water for a few hours. Peel the almonds and grind the ingredients. Take this paste with one tablespoon of honey at night.
Stomach,Constipation (Adults),Spinach,"To get rid of constipation, you must include spinach in your diet. You can eat it either raw or cooked, depending on how you like it. If you have severe constipation, drink a mixture of a one-half glass of raw spinach juice and one-half glass of water, twice daily. Within a few days, you will get much relief."
Stomach,Diarrhoea,Ginger Tea,"Add 1 tablespoon of minced ginger root to 1half cups of water. Bring the water to a boil, cover and let it soak for 5 to 10 minutes. Strain and drink this tea 2 or 3 times a day. Alternatively, mix together 1 teaspoon each of dried ginger powder, cumin powder, cinnamon powder and honey and have it 2 or 3 times a day. Note: Those suffering from high blood pressure should avoid ginger in high amounts."
Stomach,Diarrhoea,Dried Chamomile Flowers,Add 1 teaspoon each of dried chamomile flower and peppermint leaves to cup of hot water. Allow it to soak for 5 to 10 minutes. Strain and drink the tea at least 2 or 3 times a day. You can also make chamomile tea using pre-packaged tea bags.
Stomach,Diarrhoea,Cinnamon and Ginger,"Combine 1 teaspoon of cinnamon powder and half teaspoon of freshly grated ginger in a cup of boiling water. Cover and soak for 30 minutes. Drink this tea 2 or 3 times a day. Alternatively, add half teaspoon of cinnamon powder and 1 tablespoon of honey to a glass of warm water. Mix it well. Drink it 3 times a day. You can also sprinkle some cinnamon powder on a banana or in applesauce or yogurt before eating for even more benefit."
Stomach,Diarrhoea,Pomegranate Juice,"Drink 1 to 2 glasses of fresh pomegranate juice throughout the day. Put a handful of dried pomegranate peels in a cup of water. Bring it to a boil, then let it steep for 15 minutes. Strain and drink this liquid in small amounts throughout the day."
Stomach,Diarrhoea,Sweet Potatoes,Eat boiled sweet potatoes seasoned with salt and pepper before bedtime to cure chronic diarrhoea.
Stomach,Diarrhoea,Starchy Food,Include starchy foods in your diet for a few days to help you feel better.
Stomach,Diarrhoea,Water,"Drink boiled or filtered water throughout the day. If going out, do not forget to carry your own water bottle. Coconut water also helps keep you hydrated when experiencing diarrhoea. Drinking 2 to 3 cups of green tea is also beneficial. You can also drink pulp-free juices, clear chicken broths and caffeine-free soda. Electrolyte powder mixed in water is another good option."
Stomach,Diarrhoea,Apple Cider Vinegar,"Mix 1 to 2 tablespoons of raw, unfiltered apple cider vinegar in a glass of lukewarm water. Add a little honey and stir. Drink it 2 or 3 times a day until your condition improves."
Stomach,Diarrhoea,Turmeric,"Mix half teaspoon of turmeric powder in a glass of warm water. Mix it well and drink it fast, as the powder tends to quickly settle on the bottom. Drink it 2 or 3 times a day. Alternatively, add 1 teaspoon of turmeric powder to 1 tablespoon of applesauce or yogurt. Take it 2 or 3 times a day."
Stomach,Diarrhoea,Ripe Banana,"When dealing with diarrhoea, eat a ripe banana every few hours. You can even have ripe banana and yogurt smoothies, 2 or 3 times a day. Another option is to steam or boil a raw banana, mash it and then add a little lemon juice and a pinch of salt before eating."
Stomach,Diarrhoea,Yoghurt,"When it comes to probiotics for diarrhoea, yogurt is the best option. It promotes a healthy environment of microorganisms in the digestive tract for better digestion. Eat 2 to 3 cups of yogurt a day when suffering from loose motion. Other good probiotic foods include kefir, miso, kimchi, tempeh, and buttermilk to name a few."
Stomach,Diverticulosis,Dried Marshmallow Root,"Add 5 grams of dried marshmallow root to one cup of boiling water. Soak for five minutes and then strain. Drink this herbal tea three times per day. Another option is to add two tablespoons of dried marshmallow root to one quart of water. Let it sit overnight. The next morning, strain and drink the liquid several times a day. Note: Avoid marshmallow if you have diabetes."
Stomach,Diverticulosis,Liquorice Root,"Add one-half teaspoon of liquorice root powder to a cup of water. Boil it for a few minutes and then strain it. Drink it 30 minutes before meals. Follow this remedy two or three times a day. You can also take liquorice tablets (380 to 1,140 mg per day), but only after consulting a doctor. Note: Those who have high blood pressure, heart failure, kidney disease or hypokalaemia should take liquorice under a doctor's supervision."
Stomach,Diverticulosis,Dried Chamomile,Add two to three teaspoons of dried chamomile to a cup of hot water. Cover and steep for five minutes. Strain and mix in one teaspoon of honey. Drink up to three cups of chamomile tea daily.
Stomach,Diverticulosis,Ginger Root,"Cut a two-inch cube of ginger root into slices. Simmer the slices in one cup of water on low heat for 10 minutes and then strain it. Sip the liquid before your meal. Drink up to three cups of tea per day, one before each meal. You can also take ginger capsules. Take at least 2,000 milligrams three times daily. Consult your doctor before taking herbal supplements."
Stomach,Diverticulosis,Flaxseeds,"Mix one tablespoon of ground flaxseed in a glass of water. Drink it once before breakfast and again before going to bed. Also add ground flaxseed to cereal, yogurt, fruit and other healthy foods. You can use 15 gram of ground flaxseed per day."
Stomach,Diverticulosis,Elm Bark Powder,Mix one teaspoon of slippery elm bark powder in two cups of boiling water. Add one teaspoon of sugar and a little bit of cinnamon powder. You can drink one to two cups of this solution twice a day.
Stomach,Diverticulosis,Lemon,Mix the juice of one lemon in a glass of warm water. Add a pinch of sea salt and a little honey to it and mix properly. Drink it on an empty stomach in the morning.
Stomach,Diverticulosis,Garlic Clove,"Remove the skin of one garlic clove and mince it thoroughly before ingesting it. Have this three times a day. Alternatively, you can take two garlic capsules three times daily. Consult your doctor before taking garlic supplements."
Stomach,Diverticulosis,Aloe Vera Gel,Simply drink one-half cup of aloe vera juice three times a day for at least one month.
Stomach,Diverticulosis,Probiotic Foods,You can also eat probiotic-enhanced foods like cultured yogurt or milk and soy beverages.
Stomach,Gastritis,Dried Chamomile Flowers,"Add 1 or 2 teaspoons of dried chamomile flowers to 1 cup of hot water. Cover and allow it to soak for 5 to 10 minutes. Strain, then add some honey. Drink this tea several times daily for a week. Note: Do not boil this herb as its active compounds will be destroyed."
Stomach,Gastritis,Dried Strawberry Leaves,"Add 1 tablespoon of dried strawberry leaves to a cup of hot water. Let it steep for 5 minutes, then strain. Drink it 2 or 3 times daily until the gastritis symptoms subside. To prevent gastritis, eat a few strawberries daily."
Stomach,Gastritis,Fennel Seeds,"Add 1 teaspoon of fennel seeds to a cup of hot water. Cover and let it steep for 10 minutes. Strain and add a little honey. Drink it 3 times a day for a week. Also, chew fennel seeds thoroughly after a meal to relieve symptoms."
Stomach,Gastritis,Ginger Tea,"Add 1 teaspoon of freshly chopped ginger root to 1 cup of boiling water. Cover and steep for 10 minutes. Add honey and sip this tea slowly. Drink it 2 or 3 times a day for about a week. Alternatively, mix half tablespoon each of ginger juice and honey. Take it before eating your meal 2 times daily for a week. You can even chew a small piece of fresh ginger root or take ginger capsules to treat gastritis. Note: Ginger may interfere with blood-thinning and high blood pressure medications."
Stomach,Gastritis,Liquorice Tea,"Add 1 teaspoon of liquorice powder to a cup of hot water. Cover, steep for 10 minutes and strain it. Drink this tea 2 or 3 times a day for a week. You can also take 250 to 500 mg of standardized glycyrrhizinate liquorice, or DGL extract, 3 times a day. If you are taking any other medicine, consult your doctor first."
